id,paragraph_id,content,paper_arxiv_id,paper_section
3102335,58,"\begin{proof}
For notational simplicity, let \( G(\pi_{\text{tot}}) \) be the objective function of the global WBC problem:
\[
G(\pi_{\text{tot}}) = \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_{\text{tot}}(\mathbf{a} | \mathbf{s}) \right].
\]
Since we are seeking a decomposable policy \( \pi_{\text{tot}}(\mathbf{a}|\mathbf{s}) = \prod_{i \in \mathcal{N}} \pi_i(a_i|s_i) \), we have, for any \( \pi_{\text{tot}} \in \Pi_{\text{tot}} \) such that \( \pi_{\text{tot}} = \prod_i \pi_i \):
\[
\begin{aligned}
G(\pi_{\text{tot}}) &= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \prod_{i} \pi_i(a_i | s_i) \right] \\
&= \sum_{i \in \mathcal{N}} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_i(a_i | s_i) \right] \right\} \\
&\stackrel{(a)}{\leq} \sum_{i \in \mathcal{N}} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi^*_i(a_i | s_i) \right] \right\} \\
&= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi^*_{\text{tot}}(\mathbf{a} | \mathbf{s}) \right],
\end{aligned}
\]
where \((a)\) holds because each \( \pi^*_i \) is optimal for the corresponding local WBC problem. Thus, we have \( G(\pi_{\text{tot}}) \leq G(\pi^*_{\text{tot}}) \) for any \( \pi_{\text{tot}} \in \Pi_{\text{tot}} \), implying that \( \pi^*_{\text{tot}} \) is also optimal for the global WBC. This establishes the GLC, as desired.
\end{proof}\begin{proof}
For notational simplicity, let \( G(\pi_{\text{tot}}) \) be the objective function of the global WBC problem:
\[
G(\pi_{\text{tot}}) = \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_{\text{tot}}(\mathbf{a} | \mathbf{s}) \right].
\]
Since we are seeking a decomposable policy \( \pi_{\text{tot}}(\mathbf{a}|\mathbf{s}) = \prod_{i \in \mathcal{N}} \pi_i(a_i|s_i) \), we have, for any \( \pi_{\text{tot}} \in \Pi_{\text{tot}} \) such that \( \pi_{\text{tot}} = \prod_i \pi_i \):
\[
\begin{aligned}
G(\pi_{\text{tot}}) &= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \prod_{i} \pi_i(a_i | s_i) \right] \\
&= \sum_{i \in \mathcal{N}} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_i(a_i | s_i) \right] \right\} \\
&\stackrel{(a)}{\leq} \sum_{i \in \mathcal{N}} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi^*_i(a_i | s_i) \right] \right\} \\
&= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi^*_{\text{tot}}(\mathbf{a} | \mathbf{s}) \right],
\end{aligned}
\]
where \((a)\) holds because each \( \pi^*_i \) is optimal for the corresponding local WBC problem. Thus, we have \( G(\pi_{\text{tot}}) \leq G(\pi^*_{\text{tot}}) \) for any \( \pi_{\text{tot}} \in \Pi_{\text{tot}} \), implying that \( \pi^*_{\text{tot}} \) is also optimal for the global WBC. This establishes the GLC, as desired.
\end{proof}
For notational simplicity, let \( G(\pi_{\text{tot}}) \) G(\pi_{\text{tot}}\text{tot})  be the objective function of the global WBC problem:
\[
G(\pi_{\text{tot}}) = \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_{\text{tot}}(\mathbf{a} | \mathbf{s}) \right].
\]
G(\pi_{\text{tot}}\text{tot}) = \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}}\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}\text{tot} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} \log \pi_{\text{tot}}\text{tot}(\mathbf{a} | \mathbf{s}) \right].",2501.18944,Missing Proofs
3102428,59,"\caption{Winrates for SMACv2 tasks with Rule-based preference data.}
\label{tab:winrate-smacv2-rule-based}",2501.18944,Additional Details
3102336,59,"Since we are seeking a decomposable policy \( \pi_{\text{tot}}(\mathbf{a}|\mathbf{s}) = \prod_{i \in \mathcal{N}} \pi_i(a_i|s_i) \) \pi_{\text{tot}}\text{tot}(\mathbf{a}|\mathbf{s}) = \prod_{i \in \mathcal{N}}i \in \mathcal{N} \pi_i(a_i|s_i) , we have, for any \( \pi_{\text{tot}} \in \Pi_{\text{tot}} \) \pi_{\text{tot}}\text{tot} \in \Pi_{\text{tot}}\text{tot}  such that \( \pi_{\text{tot}} = \prod_i \pi_i \) \pi_{\text{tot}}\text{tot} = \prod_i \pi_i :
\[
\begin{aligned}
G(\pi_{\text{tot}}) &= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \prod_{i} \pi_i(a_i | s_i) \right] \\
&= \sum_{i \in \mathcal{N}} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_i(a_i | s_i) \right] \right\} \\
&\stackrel{(a)}{\leq} \sum_{i \in \mathcal{N}} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi^*_i(a_i | s_i) \right] \right\} \\
&= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi^*_{\text{tot}}(\mathbf{a} | \mathbf{s}) \right],
\end{aligned}
\]",2501.18944,Missing Proofs
3102429,60,"\subsubsection{LLM-based - Returns}
We present comparisons in terms of returns using LLM-based preference datasets. As noted earlier, only SMACv1 and SMACv2 are suitable for obtaining meaningful preference-based data from LLMs. Therefore, we report comparisons exclusively for SMAC tasks.",2501.18944,Additional Details
3102337,60,"G(\pi_{\text{tot}}\text{tot}) &= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}}\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}\text{tot} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} \log \prod_{i}i \pi_i(a_i | s_i) \right] \\
&= \sum_{i \in \mathcal{N}}i \in \mathcal{N} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}}\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}\text{tot} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} \log \pi_i(a_i | s_i) \right] \right\} \\
&\stackrel{(a)}(a){\leq}\leq \sum_{i \in \mathcal{N}}i \in \mathcal{N} \left\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}}\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}\text{tot} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} \log \pi^*_i(a_i | s_i) \right] \right\} \\
&= \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}}\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}\text{tot} \left[ e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} \log \pi^*_{\text{tot}}\text{tot}(\mathbf{a} | \mathbf{s}) \right],",2501.18944,Missing Proofs
3102430,61,"Table \ref{tab:return-smacv1-LLM-based} shows the returns and Figure \ref{fig:curves-smacv1-LLM-based} plots the evaluation curves (in terms of returns) for SMACv1 tasks.
The results in Table \ref{tab:return-smacv1-LLM-based} indicate that O-MAPL consistently achieves the highest or near-highest returns across all SMACv1 tasks using LLM-based preference data. In \textit{6h\_vs\_8z}, O-MAPL shows a clear advantage, reaching 12.2, outperforming all baselines. Similarly, in \textit{corridor}, it achieves the highest return (19.7), alongside IPL-VDN, while SL-MARL struggles significantly in this task. Across \textit{2c\_vs\_64zg} and \textit{5m\_vs\_6m}, performance differences are minimal, but O-MAPL remains competitive. These results highlight the effectiveness of O-MAPL in leveraging LLM-based preferences, particularly in more complex multi-agent coordination scenarios.",2501.18944,Additional Details
3102338,61,"where \((a)\)(a) holds because each \( \pi^*_i \) \pi^*_i  is optimal for the corresponding local WBC problem. Thus, we have \( G(\pi_{\text{tot}}) \leq G(\pi^*_{\text{tot}}) \) G(\pi_{\text{tot}}\text{tot}) \leq G(\pi^*_{\text{tot}}\text{tot})  for any \( \pi_{\text{tot}} \in \Pi_{\text{tot}} \) \pi_{\text{tot}}\text{tot} \in \Pi_{\text{tot}}\text{tot} , implying that \( \pi^*_{\text{tot}} \) \pi^*_{\text{tot}}\text{tot}  is also optimal for the global WBC. This establishes the GLC, as desired.",2501.18944,Missing Proofs
3102431,62,"\caption{Return comparison for SMACv1 tasks with LLM-based preference data.}
\label{tab:return-smacv1-LLM-based}",2501.18944,Additional Details
3102339,62,"\subsection{Proof of Theorem \ref{thr:local-pi-local-qv}}\label{apd:proof-th-4.4}
\textbf{Theorem  \ref{thr:local-pi-local-qv}:}
 \textit{     Let $\pi^*_i$ be optimal to the local WBC, then the following equality holds for all  $s_i\in \cS_i, a_i\in \cA_i$:
    \begin{align}\small
         \pi^*_i(a_i|s_i) =  \frac{\eta(s_i)}{\Delta(s_i)} \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}\label{eq:local-policy-q-v-eta}
     \end{align}
      where $w^q_i$  and $w^v_i$  are  parameters of  the mixing networks $\cM_w[\bq]$, $\cM_w[\bv]$, respectively. In addition, 
      $\eta(s_i)/\Delta(s_i)$ is a correction term defined  as follows:
\begin{align}
    \eta(s_i) &=   \sum_{\mathbf{s}', \mathbf{a}' | s'_i = s_i} e^{\frac{b_q - b_v}{\beta}} \prod_{j \in \mathcal{N}, j \neq i} \mu(a'_j|s'_j) e^{\frac{w^q_j q_j(s'_j, a'_j) - w^v_j v_j(s'_j)}{\beta}}\nonumber\\
    \Delta(s_i) &= \sum_{a_i \in \mathcal{A}_i} \eta(s_i) \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}.
\end{align}}
\begin{proof}
We first note that each mixing network \( \mathcal{M}_w[\mathbf{q}] \) or \( \mathcal{M}_w[\mathbf{v}] \) can be expressed as a linear function of its inputs:
\[
\begin{aligned}
Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) &= \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = \sum_{i \in \mathcal{N}} w^q_i q_i(s_i, a_i) + b_q, \\
V_{\text{tot}}(\mathbf{s}) &= \mathcal{M}_w[\mathbf{v}](\mathbf{s}) = \sum_{i \in \mathcal{N}} w^v_i v_i(s_i) + b_v.
\end{aligned}
\]
Thus,
\[
e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} = e^{\frac{b_q - b_v}{\beta}} \prod_{i \in \mathcal{N}} e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}.
\]",2501.18944,Missing Proofs
3102432,63,"Table \ref{tab:return-smacv2-LLM-based} shows the returns and Figure \ref{fig:curves-smacv2-LLM-based} plots the evaluation curves (in terms of returns) for SMACv1 tasks. The results demonstrate that O-MAPL consistently achieves the highest returns across most SMACv2 tasks. In \textit{Protoss} tasks, O-MAPL outperforms other methods, particularly in \textit{protoss\_10\_vs\_11} and \textit{protoss\_20\_vs\_20}, indicating its effectiveness in learning structured team-based strategies. In \textit{Terran} tasks, O-MAPL generally achieves the best performance, with notable improvements in \textit{terran\_20\_vs\_20}, suggesting its strength in complex coordination settings. In \textit{Zerg} tasks, O-MAPL maintains strong performance, particularly in \textit{zerg\_20\_vs\_20}, where it achieves the highest return.",2501.18944,Additional Details
3102340,63,"Now, let us consider the objective function of the local WBC and write:
\[
\begin{aligned}
g(\pi_i) &= \sum_{\mathbf{s} \in \mathcal{S}, \mathbf{a} \in \mathcal{A}} \mu_{\text{tot}}(\mathbf{a}|\mathbf{s}) e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_i(a_i | s_i) \\
&= \sum_{\mathbf{s} \in \mathcal{S}, \mathbf{a} \in \mathcal{A}} e^{\frac{b_q - b_v}{\beta}} \prod_{i \in \mathcal{N}} \mu(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}} \log \pi_i(a_i | s_i).
\end{aligned}
\]",2501.18944,Missing Proofs
3102433,64,"\caption{Return comparison for SMACv2 tasks with LLM-based preference data.}
\label{tab:return-smacv2-LLM-based}",2501.18944,Additional Details
3102341,64,"Thus, for each agent \( i \in \mathcal{N} \) and local state \( s_i \in \mathcal{S}_i \), we extract all the components of \( g(\pi_i) \) that involve \( \pi_i(a_i|s_i) \) as:
\[
\begin{aligned}
g^{s_i}(\pi_i) &= \sum_{\mathbf{s}', \mathbf{a}' | s'_i = s_i} e^{\frac{b_q - b_v}{\beta}} \prod_{j \in \mathcal{N}, j \neq i} \mu(a'_j|s'_j) e^{\frac{w^q_j q_j(s'_j, a'_j) - w^v_j v_j(s'_j)}{\beta}} \\
&\quad \times \left( \mu_i(a'_i|s_i) e^{\frac{w^q_i q_i(s_i, a'_i) - w^v_i v_i(s_i)}{\beta}} \log \pi_i(a'_i | s_i) \right) \\
&= \sum_{a'_i \in \mathcal{A}_i} \eta(s_i) \left( \mu_i(a'_i|s_i) e^{\frac{w^q_i q_i(s_i, a'_i) - w^v_i v_i(s_i)}{\beta}} \log \pi_i(a'_i | s_i) \right),
\end{aligned}
\]
where
\[
\eta(s_i) = \sum_{\mathbf{s}', \mathbf{a}' | s'_i = s_i} e^{\frac{b_q - b_v}{\beta}} \prod_{j \in \mathcal{N}, j \neq i} \mu(a'_j|s'_j) e^{\frac{w^q_j q_j(s'_j, a'_j) - w^v_j v_j(s'_j)}{\beta}},
\]
which is independent of any local actions \( a'_i \).",2501.18944,Missing Proofs
3102434,65,\subsubsection{LLM-based - Winrates},2501.18944,Additional Details
3102342,65,"The local WBC problem thus becomes the problem of finding local policies \( \pi_i(\cdot|s_i) \) that maximize \( g^{s_i}(\pi_i) \) for any local state \( s_i \). For notational simplicity, let
\[
\delta(a'_i, s_i) = \eta(s_i) \mu_i(a'_i|s_i) e^{\frac{w^q_i q_i(s_i, a'_i) - w^v_i v_i(s_i)}{\beta}}.
\]
We then write the local objective function \( g^{s_i}(\pi_i) \) as:
\[
g^{s_i}(\pi_i) = \sum_{a_i \in \mathcal{A}_i} \delta(a_i, s_i) \log \pi_i(a_i|s_i).
\]",2501.18944,Missing Proofs
3102435,66,We present a comparison of winrates for SMAC tasks using LLM-based preference datasets.,2501.18944,Additional Details
3102343,66,"To solve the problem \( \max_{\pi_i} g^{s_i}(\pi_i) \), let us consider a general version (with simplified notation):
\[
\max_{\mathbf{t}} \left\{ g(\mathbf{t}) = \sum_{i \in \mathcal{N}} \alpha_i \log t_i \;\Big|\; \mathbf{t} \in [0, 1]^n, \sum_i t_i = 1 \right\},
\]
where \( \alpha_i \geq 0 \) and \( g(\mathbf{t}): [0, 1]^n \rightarrow \mathbb{R} \). By considering the Lagrangian dual of this problem, we can see that an optimal solution \( \mathbf{t}^* \) must satisfy the following KKT conditions:
\[
\begin{cases}
\mathbf{t}^* \in (0, 1)^n, \\
\sum_i t^*_i = 1, \\
\frac{\alpha_i}{t^*_i} = \frac{\alpha_j}{t^*_j}, \quad \forall i, j \in \mathcal{N}.
\end{cases}
\]
These conditions directly imply that:
\[
t^*_i = \frac{\alpha_i}{\sum_{j \in \mathcal{N}} \alpha_j}.
\]
We return to the maximization of \( g^{s_i}(\pi_i) \), which yields an optimal solution:
\[
\pi^*_i(a_i|s_i) = \frac{\delta(a_i, s_i)}{\sum_{a'_i \in \mathcal{A}_i} \delta(a'_i, s_i)}, \quad \forall a_i \in \mathcal{A}_i.
\]
Putting everything together, we see that the following solution \( \pi^*_i \) is optimal for the local WBC:
\[
\pi_i(a_i|s_i) = \frac{\eta(s_i) \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}}{\Delta(s_i)},
\]
where
\[
\Delta(s_i) = \sum_{a_i \in \mathcal{A}_i} \eta(s_i) \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}.
\]
\end{proof}\begin{proof}
We first note that each mixing network \( \mathcal{M}_w[\mathbf{q}] \) or \( \mathcal{M}_w[\mathbf{v}] \) can be expressed as a linear function of its inputs:
\[
\begin{aligned}
Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) &= \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = \sum_{i \in \mathcal{N}} w^q_i q_i(s_i, a_i) + b_q, \\
V_{\text{tot}}(\mathbf{s}) &= \mathcal{M}_w[\mathbf{v}](\mathbf{s}) = \sum_{i \in \mathcal{N}} w^v_i v_i(s_i) + b_v.
\end{aligned}
\]
Thus,
\[
e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} = e^{\frac{b_q - b_v}{\beta}} \prod_{i \in \mathcal{N}} e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}.
\]",2501.18944,Missing Proofs
3102436,67,"\caption{Winrate comparison for SMACv1 tasks with LLM-based preference data.}
\label{tab:winrate-smacv1-LLM-based}",2501.18944,Additional Details
3102344,67,"Now, let us consider the objective function of the local WBC and write:
\[
\begin{aligned}
g(\pi_i) &= \sum_{\mathbf{s} \in \mathcal{S}, \mathbf{a} \in \mathcal{A}} \mu_{\text{tot}}(\mathbf{a}|\mathbf{s}) e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_i(a_i | s_i) \\
&= \sum_{\mathbf{s} \in \mathcal{S}, \mathbf{a} \in \mathcal{A}} e^{\frac{b_q - b_v}{\beta}} \prod_{i \in \mathcal{N}} \mu(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}} \log \pi_i(a_i | s_i).
\end{aligned}
\]",2501.18944,Missing Proofs
3102437,68,"The results reported in Table \ref{tab:winrate-smacv2-LLM-based}  and Figure \ref{fig:curves-smacv2-winrate-LLM-based} demonstrate that O-MAPL consistently achieves the highest win rates across most SMACv2 tasks using LLM-based preference data. In the \textit{Protoss} tasks, O-MAPL outperforms all baselines, particularly in \textit{protoss\_10\_vs\_11} and \textit{protoss\_20\_vs\_20}, where it achieves substantial improvements over other methods. In \textit{Terran} tasks, O-MAPL also shows strong performance, especially in \textit{terran\_20\_vs\_20} and \textit{terran\_20\_vs\_23}, where other baselines struggle to achieve competitive win rates. In \textit{Zerg} tasks, O-MAPL maintains an advantage, particularly in \textit{zerg\_5\_vs\_5} and \textit{zerg\_20\_vs\_20}, suggesting that its approach generalizes well across different strategic settings. Overall, these results indicate that O-MAPL effectively integrates LLM-based preference data to improve decision-making and coordination in complex multi-agent environments.",2501.18944,Additional Details
3102345,68,"Thus, for each agent \( i \in \mathcal{N} \) and local state \( s_i \in \mathcal{S}_i \), we extract all the components of \( g(\pi_i) \) that involve \( \pi_i(a_i|s_i) \) as:
\[
\begin{aligned}
g^{s_i}(\pi_i) &= \sum_{\mathbf{s}', \mathbf{a}' | s'_i = s_i} e^{\frac{b_q - b_v}{\beta}} \prod_{j \in \mathcal{N}, j \neq i} \mu(a'_j|s'_j) e^{\frac{w^q_j q_j(s'_j, a'_j) - w^v_j v_j(s'_j)}{\beta}} \\
&\quad \times \left( \mu_i(a'_i|s_i) e^{\frac{w^q_i q_i(s_i, a'_i) - w^v_i v_i(s_i)}{\beta}} \log \pi_i(a'_i | s_i) \right) \\
&= \sum_{a'_i \in \mathcal{A}_i} \eta(s_i) \left( \mu_i(a'_i|s_i) e^{\frac{w^q_i q_i(s_i, a'_i) - w^v_i v_i(s_i)}{\beta}} \log \pi_i(a'_i | s_i) \right),
\end{aligned}
\]
where
\[
\eta(s_i) = \sum_{\mathbf{s}', \mathbf{a}' | s'_i = s_i} e^{\frac{b_q - b_v}{\beta}} \prod_{j \in \mathcal{N}, j \neq i} \mu(a'_j|s'_j) e^{\frac{w^q_j q_j(s'_j, a'_j) - w^v_j v_j(s'_j)}{\beta}},
\]
which is independent of any local actions \( a'_i \).",2501.18944,Missing Proofs
3102438,69,"\caption{Winrate comparison for SMACv2 tasks with LLM-based preference data.}
\label{tab:winrate-smacv2-LLM-based}",2501.18944,Additional Details
3102346,69,"The local WBC problem thus becomes the problem of finding local policies \( \pi_i(\cdot|s_i) \) that maximize \( g^{s_i}(\pi_i) \) for any local state \( s_i \). For notational simplicity, let
\[
\delta(a'_i, s_i) = \eta(s_i) \mu_i(a'_i|s_i) e^{\frac{w^q_i q_i(s_i, a'_i) - w^v_i v_i(s_i)}{\beta}}.
\]
We then write the local objective function \( g^{s_i}(\pi_i) \) as:
\[
g^{s_i}(\pi_i) = \sum_{a_i \in \mathcal{A}_i} \delta(a_i, s_i) \log \pi_i(a_i|s_i).
\]",2501.18944,Missing Proofs
3102347,70,"To solve the problem \( \max_{\pi_i} g^{s_i}(\pi_i) \), let us consider a general version (with simplified notation):
\[
\max_{\mathbf{t}} \left\{ g(\mathbf{t}) = \sum_{i \in \mathcal{N}} \alpha_i \log t_i \;\Big|\; \mathbf{t} \in [0, 1]^n, \sum_i t_i = 1 \right\},
\]
where \( \alpha_i \geq 0 \) and \( g(\mathbf{t}): [0, 1]^n \rightarrow \mathbb{R} \). By considering the Lagrangian dual of this problem, we can see that an optimal solution \( \mathbf{t}^* \) must satisfy the following KKT conditions:
\[
\begin{cases}
\mathbf{t}^* \in (0, 1)^n, \\
\sum_i t^*_i = 1, \\
\frac{\alpha_i}{t^*_i} = \frac{\alpha_j}{t^*_j}, \quad \forall i, j \in \mathcal{N}.
\end{cases}
\]
These conditions directly imply that:
\[
t^*_i = \frac{\alpha_i}{\sum_{j \in \mathcal{N}} \alpha_j}.
\]
We return to the maximization of \( g^{s_i}(\pi_i) \), which yields an optimal solution:
\[
\pi^*_i(a_i|s_i) = \frac{\delta(a_i, s_i)}{\sum_{a'_i \in \mathcal{A}_i} \delta(a'_i, s_i)}, \quad \forall a_i \in \mathcal{A}_i.
\]
Putting everything together, we see that the following solution \( \pi^*_i \) is optimal for the local WBC:
\[
\pi_i(a_i|s_i) = \frac{\eta(s_i) \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}}{\Delta(s_i)},
\]
where
\[
\Delta(s_i) = \sum_{a_i \in \mathcal{A}_i} \eta(s_i) \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}.
\]
\end{proof}
We first note that each mixing network \( \mathcal{M}_w[\mathbf{q}] \) \mathcal{M}_w[\mathbf{q}]  or \( \mathcal{M}_w[\mathbf{v}] \) \mathcal{M}_w[\mathbf{v}]  can be expressed as a linear function of its inputs:
\[
\begin{aligned}
Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) &= \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = \sum_{i \in \mathcal{N}} w^q_i q_i(s_i, a_i) + b_q, \\
V_{\text{tot}}(\mathbf{s}) &= \mathcal{M}_w[\mathbf{v}](\mathbf{s}) = \sum_{i \in \mathcal{N}} w^v_i v_i(s_i) + b_v.
\end{aligned}
\]",2501.18944,Missing Proofs
3102348,71,"Q_{\text{tot}}\text{tot}(\mathbf{s}, \mathbf{a}) &= \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = \sum_{i \in \mathcal{N}}i \in \mathcal{N} w^q_i q_i(s_i, a_i) + b_q, \\
V_{\text{tot}}\text{tot}(\mathbf{s}) &= \mathcal{M}_w[\mathbf{v}](\mathbf{s}) = \sum_{i \in \mathcal{N}}i \in \mathcal{N} w^v_i v_i(s_i) + b_v.",2501.18944,Missing Proofs
