id,paragraph_id,paper_section,paper_arxiv_id,reference_label,reference_type
6270153,26,Experiments,2410.11536v1,tab:image_text,table
6270155,28,Experiments,2410.11536v1,tab:prototype,table
6270160,30,Experiments,2410.11536v1,tab:prompt,table
6270184,11,Methodology: Cascade Reward Sampling,2406.16306v3,algo,table
6270197,1,Experiments,2406.16306v3,tab:efficiency,table
6270201,2,Experiments,2406.16306v3,tab:helpfulness_win_tie,table
6270203,2,Experiments,2406.16306v3,tab:helpfulness_score,table
6270215,3,Experiments,2406.16306v3,tab:fluecy,table
6270222,7,Discussion,2406.16306v3,tab:batch_size,table
6270226,11,Discussion,2406.16306v3,tab:w2s,table
6270229,2,Implementation and Evaluation Details,2406.16306v3,tab:hyper_parameter_llama,table
6270232,2,Implementation and Evaluation Details,2406.16306v3,tab:hyper_parameter_mistral,table
6270234,0,Ablation Studies,2406.16306v3,tab:hard_soft,table
6270242,6,Ablation Studies,2406.16306v3,tab:diff_rm,table
6270244,8,Ablation Studies,2406.16306v3,tab:sentence_rs,table
6270252,13,Ablation Studies,2406.16306v3,tab:beta_r,table
6270261,14,Ablation Studies,2406.16306v3,tab:beta_r,table
6270280,9,Extended Experimental Results,2406.16306v3,tab:cross eval,table
6270284,13,Extended Experimental Results,2406.16306v3,tab:new_dataset,table
6270403,9,Experiments,2411.07223v2,tab:libero-main,table
6270413,12,Experiments,2411.07223v2,tab:mw-main,table
6270418,14,Experiments,2411.07223v2,tab:cal-main,table
6270423,49,Experiments,2411.07223v2,tab:thor-main,table
6270433,51,Experiments,2411.07223v2,tab:abl,table
6270440,52,Experiments,2411.07223v2,tab:abl,table
6270441,53,Experiments,2411.07223v2,tab:abl,table
6270481,2,Additional Quantitative Results,2411.07223v2,app:tab:lb_bc_more_data,table
6270483,10,Additional Quantitative Results,2411.07223v2,tab:libero-main,table
6270485,10,Additional Quantitative Results,2411.07223v2,app:tab:lb_video_diff_data,table
6270487,30,Additional Quantitative Results,2411.07223v2,app:tab:libero-video-diff-hzn,table
6270489,31,Additional Quantitative Results,2411.07223v2,app:tab:libero-video-diff-hzn,table
6270658,2,Additional Results,2410.11439v3,tab:sync-async,table
6270495,45,Additional Quantitative Results,2411.07223v2,tab:app:lb_diff_po_hzn,table
6270660,5,Additional Results,2410.11439v3,tab:depth_da_2k,table
6270497,64,Additional Quantitative Results,2411.07223v2,tab:app:mw_drq_liv,table
6270662,6,Additional Results,2410.11439v3,tab:eff_c2i,table
6270501,69,Additional Quantitative Results,2411.07223v2,tab:libero-main,table
6270664,7,Additional Results,2410.11439v3,tab:eff_i2d,table
6270506,71,Additional Quantitative Results,2411.07223v2,tab:libero-main,table
6270682,3,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:appendix_ifeval_simple_examples,table
6270510,76,Additional Quantitative Results,2411.07223v2,app:tab:libero-same-policy-diff-video-model,table
6270511,81,Additional Quantitative Results,2411.07223v2,app:tab:libero-same-policy-diff-video-model,table
6270684,3,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:appendix_ifeval_simple_task_list,table
6270546,3,Failure Mode Analysis,2411.07223v2,tab:libero-main,table
6270686,3,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:appendix_ifeval_simple_0630_success_rate,table
6270553,3,Implementation details,2411.07223v2,tab:train-hyperparam,table
6270689,11,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:combined_generalization_tokens,table
6270555,3,Implementation details,2411.07223v2,tab:train-hyperparam-ithor,table
6270694,12,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:combined_generalization_tokens,table
6270557,6,Implementation details,2411.07223v2,tab:app:rand_explo_hyperparam,table
6270696,12,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:instruction_generalization_0630_tokens,table
6270562,7,Implementation details,2411.07223v2,tab:app:rand_explo_hyperparam,table
6270698,14,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:task_layers,table
6270564,11,Implementation details,2411.07223v2,tab:app:rand_explo_hyperparam,table
6270700,14,Do LLMs know when they succeed or fail to follow instructions?,2410.14516v5,tab:inst_generalization_layers,table
6270570,12,Implementation details,2411.07223v2,tab:app:rand_explo_hyperparam,table
6270704,17,Representation Engineering,2410.14516v5,tab:RE_all_nonfilter,table
6270572,16,Implementation details,2411.07223v2,tab:app:rand_action_range,table
6270707,18,Representation Engineering,2410.14516v5,tab:RE_all_nonfilter,table
6270576,18,Implementation details,2411.07223v2,tab:app:rand_action_range,table
6270715,1,Appendix,2410.14516v5,tab:appendix_ifeval_simple_examples,table
6270603,15,Results,2410.11439v3,tab:main_res,table
6270717,4,Appendix,2410.14516v5,tab:combined_generalization_tokens,table
6270617,31,Results,2410.11439v3,tab:abl,table
6270719,4,Appendix,2410.14516v5,tab:inst_generalization_layers,table
6270625,2,Inference,2410.11439v3,tab:sample_schedule,table
6270643,2,Evaluation,2410.11439v3,tab:main_res,table
6270721,6,Appendix,2410.14516v5,tab:instruction_generalization_0630,table
6270645,7,Evaluation,2410.11439v3,tab:main_res,table
6270723,6,Appendix,2410.14516v5,tab:instruction_generalization_0630_tokens,table
6270725,6,Appendix,2410.14516v5,tab:instruction_generalization_0630,table
6270839,19,Evaluation,2501.00015v1,tab:approximation error,table
6270727,6,Appendix,2410.14516v5,tab:instruction_generalization_0630_tokens,table
6270841,19,Evaluation,2501.00015v1,tab:approximation error,table
6271008,2,Experiments,2409.09245v1,tab:ImageNet,table
6270729,9,Appendix,2410.14516v5,tab:appendix_ifeval_success_rate,table
6271010,2,Experiments,2409.09245v1,tab:WMT,table
6270860,2,Micromagnetic Simulations,2501.00015v1,tab:micromag_params,table
6270894,20,Experiments,2407.08223v2,tab:main-results,table
6270731,9,Appendix,2410.14516v5,tab:appendix_ifeval_simple_0706_success_rate,table
6270898,23,Experiments,2407.08223v2,tab:rationale-ablation,table
6271012,7,Experiments,2409.09245v1,tab:ImageNet,table
6270733,9,Appendix,2410.14516v5,tab:appendix_ifeval_simple_0630_success_rate,table
6271013,7,Experiments,2409.09245v1,tab:ImageNet_comparison,table
6270904,24,Experiments,2407.08223v2,tab:main-results,table
6270788,15,Approach,2501.00015v1,tab:approximation error,table
6270910,26,Experiments,2407.08223v2,tab:ablation,table
6271015,10,Experiments,2409.09245v1,tab:WMT,table
6271691,23,Experiments,2410.17103v1,tab:my_label,table
6271017,11,Experiments,2409.09245v1,tab:WMT_comparison,table
6271019,14,Experiments,2409.09245v1,tab:ImageNet_comparison,table
6271020,14,Experiments,2409.09245v1,tab:ImageNet_comparison,table
6271022,19,Experiments,2409.09245v1,tab:spike,table
6271024,20,Experiments,2409.09245v1,tab:spike,table
6271026,21,Experiments,2409.09245v1,tab:WMT,table
6271027,23,Experiments,2409.09245v1,tab:WMT,table
6271029,23,Experiments,2409.09245v1,tab:WMT,table
6271031,24,Experiments,2409.09245v1,tab:sparse_w,table
6271035,25,Experiments,2409.09245v1,tab:sparse_w,table
6271037,26,Experiments,2409.09245v1,tab:transformer_block,table
6271040,28,Experiments,2409.09245v1,tab:transformer_lambda,table
6271044,31,Experiments,2409.09245v1,tab:transformer_block,table
6271046,5,Ternary Weights via Structured Sparsity,2409.09245v1,tab:ternary,table
6271048,6,Ternary Weights via Structured Sparsity,2409.09245v1,tab:ternary,table
6271050,6,Ternary Weights via Structured Sparsity,2409.09245v1,tab:sparse_w,table
6271081,8,Motivation,2410.02094v3,tab:cv_rnn_multiplexing,table
6271102,4,The  challenge,2410.02094v3,tab:params,table
6271120,14,The  challenge,2410.02094v3,tab:rnn_arch,table
6271122,14,The  challenge,2410.02094v3,tab:params,table
6270915,2,Instruction-Tuning Settings,2407.08223v2,tab:gemma2,table
6270917,1,Effects of Instruction Tuning,2407.08223v2,tab:m1kn,table
6270919,0,Effects of Self-Reflection Statement,2407.08223v2,tab:reflection-statement,table
6270921,2,Effects of Rationale Generation,2407.08223v2,tab:rationale-ablation-2,table
6270923,3,Effects of Rationale Generation,2407.08223v2,tab:rationale-ablation-2,table
6270925,0,Effects of Different Volume of Training Data,2407.08223v2,tab:diff-volumn,table
6270928,1,Efficacy of  in Multi-hop Reasoning,2407.08223v2,tab:multihop,table
6270930,6,Efficacy of  in Multi-hop Reasoning,2407.08223v2,tab:hotpot-breakdown,table
6271185,15,Appendix,2410.02094v3,tab:ff_multiplexing,table
6271187,15,Appendix,2410.02094v3,tab:params_shell,table
6271214,35,Appendix,2410.02094v3,tab:cv_rnn_multiplexing,table
6271262,54,Appendix,2410.02094v3,tab:rnn_arch,table
6271266,70,Appendix,2410.02094v3,tab:params,table
6271270,74,Appendix,2410.02094v3,tab:rnn_arch,table
6271273,74,Appendix,2410.02094v3,tab:rnn_arch,table
6271308,4,Analysis: Uncovering the Importance of Semantic Edge Decomposition,2405.18581v1,tab:table_obs,table
6271340,1,Experiments,2405.18581v1,tab:table_main,table
6271342,23,Experiments,2405.18581v1,tab:table_case_study,table
6271346,24,Experiments,2405.18581v1,tab:table_ablation_only_generator,table
6271348,25,Experiments,2405.18581v1,tab:table_ablation_rulebased,table
6271354,9,Further Analysis and Experiments,2405.18581v1,tab:table_efficient,table
6271356,9,Further Analysis and Experiments,2405.18581v1,tab:table_efficient,table
6271364,1,Experimental Settings,2405.18581v1,table_statistics,table
6271392,19,Method,2306.11729v3,tab:disjoint_pretraining,table
6271401,17,Experimental Evaluation,2306.11729v3,tab:tracking,table
6271402,19,Experimental Evaluation,2306.11729v3,tab:tracking,table
6271406,23,Experimental Evaluation,2306.11729v3,tab:disjoint_pretraining,table
6271413,24,Experimental Evaluation,2306.11729v3,tab:tracking,table
6271443,10,Additional Experimental Analysis,2306.11729v3,tab:caption_details_zeroshot,table
6271445,10,Additional Experimental Analysis,2306.11729v3,tab:caption_details_finetuning,table
6271449,12,Additional Experimental Analysis,2306.11729v3,tab:sota_vidstg_spatiotemporal,table
6271453,14,Additional Experimental Analysis,2306.11729v3,tab:sota_vidstg_spatiotemporal,table
6271455,14,Additional Experimental Analysis,2306.11729v3,tab:sota_vidstg_spatiotemporal,table
6271473,11,Investigating the representations in mapped visual tokens,2410.07149v2,tab:ablation-results,table
6271487,15,Investigating visual information processing,2410.07149v2,tab:attention_blocking,table
6271505,5,Introduction,2501.05707v2,tbl:accuracy,table
6271533,14,Experiments,2501.05707v2,tbl:accuracy,table
6271541,16,Experiments,2501.05707v2,tbl:accuracy,table
6271544,3,Analysis,2501.05707v2,tbl:ablations,table
6271880,2,Instruction-following Capabilities of Base Models,2404.18870v2,tab:base-ability,table
6271693,23,Experiments,2410.17103v1,tab:my_label,table
6271882,1,Language Model Configurations During Evaluation,2404.18870v2,tab:lm-config,table
6271560,17,Analysis,2501.05707v2,tbl:accuracy,table
6271776,20,Homogeneity-Heterogeneity Disentangled Learning for Neural Representation,2410.12866v2,tab:exp_network,table
6271591,4,Cooperative Finetuning,2501.05707v2,tbl:cooperative,table
6271898,0,Effect of RLHF on Output Distribution,2404.18870v2,tab:lm-config,table
6271785,6,Experiments,2410.12866v2,tab:exp_comp,table
6271900,0,Effect of RLHF on Output Distribution,2404.18870v2,tab:out-dist,table
6271595,6,Additional Comparisons,2501.05707v2,tbl:accuracy,table
6271597,6,Additional Comparisons,2501.05707v2,tbl:unique_id,table
6271789,9,Experiments,2410.12866v2,tab:exp_comp,table
6271599,1,Additional Agents in Debate,2501.05707v2,tbl:5agents,table
6271934,10,Experiments,2405.21018v2,tb:NeurIPS,table
6271793,10,Experiments,2410.12866v2,tab:ablation_nu,table
6271936,12,Experiments,2405.21018v2,table:trans,table
6271601,3,Additional Evaluations,2501.05707v2,tbl:harder,table
6271802,12,Experiments,2410.12866v2,tab:ablation_nu,table
6271605,7,Additional Evaluations,2501.05707v2,tbl:mmlu,table
6271937,14,Experiments,2405.21018v2,table:ablation,table
6271804,16,Experiments,2410.12866v2,tab:ablation_code,table
6271939,16,Experiments,2405.21018v2,table:information,table
6271665,11,Experiments,2410.17103v1,tab:sensitivity_comparison,table
6271806,19,Experiments,2410.12866v2,tab:exp_comp,table
6271671,12,Experiments,2410.17103v1,tab:sensitivity_comparison,table
6271981,5,Experiments,2406.18944v4,tab:faith-time,table
6271808,19,Experiments,2410.12866v2,tab:scalingup_sub,table
6271983,5,Experiments,2406.18944v4,tab:faith-time,table
6271675,15,Experiments,2410.17103v1,table:voltages_14_bus_sim,table
6271810,20,Experiments,2410.12866v2,tab:exp_comp,table
6271986,7,Experiments,2406.18944v4,tab:setting2,table
6271812,20,Experiments,2410.12866v2,tab:scalingup_sub,table
6271988,7,Experiments,2406.18944v4,tab:ablation,table
6272012,4,More Experimental Results,2406.18944v4,table:noise_prompts,table
6271817,1,Tone Decoding Data Aquisition,2410.12866v2,tab:sub_condition,table
6272014,6,More Experimental Results,2406.18944v4,tab:additional_purification_results,table
6271819,1,Tone Decoding Data Aquisition,2410.12866v2,table:syllabels_1,table
6272026,6,Introduction,2410.01452v1,thm:main,table
6271821,1,Tone Decoding Data Aquisition,2410.12866v2,table:syllabels_4,table
6272046,0,Theory,2410.01452v1,thm:main,table
6271825,2,Additional Ablation Study,2410.12866v2,tab:app_seizure,table
6272077,11,Theory,2410.01452v1,thm:main,table
6271827,0,Anatomical Region Contribution,2410.12866v2,tab:region_contribution,table
6272081,11,Theory,2410.01452v1,thm:main,table
6282878,9,Method,2302.01188v1,lemma:1,table
6272084,11,Theory,2410.01452v1,thm:main,table
6272085,12,Theory,2410.01452v1,thm:main,table
6272108,21,Theory,2410.01452v1,thm:main,table
6272110,21,Theory,2410.01452v1,thm:main,table
6272119,21,Theory,2410.01452v1,thm:main,table
6272136,22,Theory,2410.01452v1,thm:main,table
6272138,22,Theory,2410.01452v1,thm:main,table
6272139,22,Theory,2410.01452v1,thm:main,table
6272141,22,Theory,2410.01452v1,thm:main,table
6272144,22,Theory,2410.01452v1,thm:main,table
6272159,7,Experiments,2410.01452v1,thm:main,table
6272160,7,Experiments,2410.01452v1,tab:epoch0,table
6272166,1,Conclusion,2410.01452v1,thm:main,table
6282936,19,Method,2302.01188v1,lemma:1,table
6282963,0,Experiments,2302.01188v1,appendix:hyperparameters,table
6272227,8,Proof of Theorem  in the case of SGD with random augmentation,2410.01452v1,thm:main,table
6272233,8,Proof of Theorem  in the case of SGD with random augmentation,2410.01452v1,thm:main,table
6272258,1,Experiment with larger filters,2410.01452v1,tab:results5x5,table
6272329,2,Rigid-body Task Objects,2502.07005v6,tab:num-nodes,table
6272347,3,Evaluation Details,2502.07005v6,tab:compute-time,table
6272349,3,Evaluation Details,2502.07005v6,tab:num-max-nodes,table
6272353,7,Evaluation Details,2502.07005v6,tab:model-HP,table
6272355,8,Evaluation Details,2502.07005v6,tab:rigid-HP,table
6272357,8,Evaluation Details,2502.07005v6,tab:deformable-HP,table
6272389,7,Reproducibility Statement,2502.04263v1,tab:clip_gapimage_retrieval,table
6272391,7,Reproducibility Statement,2502.04263v1,tab:clip_gapimage_retrieval,table
6272393,21,Reproducibility Statement,2502.04263v1,tab:text_to_text_retrieval,table
6272399,57,Reproducibility Statement,2502.04263v1,tab:clip_gapimage_retrieval,table
6272400,57,Reproducibility Statement,2502.04263v1,tab:clip_gapimage_retrieval,table
6272402,71,Reproducibility Statement,2502.04263v1,tab:text_to_text_retrieval,table
6272409,2,Implementation Details,2502.04263v1,tab:clip_gapimage_retrieval,table
6272410,2,Implementation Details,2502.04263v1,tab:clip_gapimage_retrieval,table
6272412,2,Selecting the number of pseudo-patches for OVI,2502.04263v1,tab:text_to_text_retrieval,table
6272414,3,"Different VLM, Different Modality Gap",2502.04263v1,tab:modality_gap,table
